id,name,display_name,formatted_address,short_formatted_address,postal_code,latitude,longitude,rating,user_rating_count,price_level,price_range_start,price_range_start_currency,price_range_end,price_range_end_currency,primary_type,takeout,delivery,dine_in,curbside_pickup,reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,serves_brunch,serves_vegetarian_food,outdoor_seating,live_music,menu_for_children,serves_cocktails,serves_dessert,serves_coffee,good_for_children,allows_dogs,restroom,good_for_groups,good_for_watching_sports,accepts_debit_cards,accepts_cash_only,accepts_nfc,free_parking_lot,free_street_parking,valet_parking,wheelchair_accessible_parking,wheelchair_accessible_entrance,wheelchair_accessible_restroom,wheelchair_accessible_seating
ChIJFzqZQz9ZwokRuESXyuAtPrg,places/ChIJFzqZQz9ZwokRuESXyuAtPrg,Early,"967 Manhattan Ave, Brooklyn, NY 11222, USA","967 Manhattan Ave, Brooklyn",11222,40.7321467,-73.9548178,4.3,189,PRICE_LEVEL_MODERATE,10,USD,20,USD,Sandwich Shop,True,True,True,,False,True,True,,False,False,,True,True,False,False,False,,True,,,True,False,False,True,False,True,,,False,False,True,,
ChIJmftHOj9ZwokRy8hMd8vI3io,places/ChIJmftHOj9ZwokRy8hMd8vI3io,Hop Lee Kitchen,"992 Manhattan Ave, Brooklyn, NY 11222, USA","992 Manhattan Ave, Brooklyn",11222,40.7329187,-73.95452,3.9,167,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Chinese Restaurant,True,True,,,False,,True,True,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,,False,False,True,,False
ChIJ5dfgsdVZwokRoaY14gCkoqE,places/ChIJ5dfgsdVZwokRoaY14gCkoqE,Mario's Pizza,"940 Manhattan Ave, Brooklyn, NY 11222, USA","940 Manhattan Ave, Brooklyn",11222,40.731414,-73.9541495,4.5,144,PRICE_LEVEL_MODERATE,1,USD,10,USD,Pizza Restaurant,True,True,True,True,True,True,True,True,False,False,,,,False,,False,,,True,,,,,True,False,True,,,,False,True,,
ChIJPTgz0ttZwokRQQPY3p-Cyr8,places/ChIJPTgz0ttZwokRQQPY3p-Cyr8,Don Panchito Food Truck,"947 Manhattan Ave, Brooklyn, NY 11222, USA","947 Manhattan Ave, Brooklyn",11222,40.731710799999995,-73.9548846,4.4,14,,,,,,Mexican Restaurant,True,,True,,True,,True,True,,,,,True,False,,,,,True,,,,,,,,,,,,,,
ChIJbzJzeABZwokReT-WiMXy7P0,places/ChIJbzJzeABZwokReT-WiMXy7P0,Alder Wood Furniture brookynny,"151 Java St, Brooklyn, NY 11222, USA","151 Java St, Brooklyn",11222,40.7316771,-73.9548058,,,,,,,,Korean Restaurant,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJhQKYLABZwokRVKHinGAxmaE,places/ChIJhQKYLABZwokRVKHinGAxmaE,Antonios coffee house,"991 Manhattan Ave, Brooklyn, NY 11222, USA","991 Manhattan Ave, Brooklyn",11222,40.7329436,-73.95482280000002,5,2,,,,,,Breakfast Restaurant,True,False,True,True,,True,,,False,False,,,,False,,False,,True,True,,,,False,,,,,,,,,,
ChIJv-XVMABZwokRAmJHIKqzFE4,places/ChIJv-XVMABZwokRAmJHIKqzFE4,ThoJo,"177 India St, Brooklyn, NY 11222, USA","177 India St, Brooklyn",11222,40.73277530000001,-73.9528651,,,,,,,,Restaurant,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJk8cA64pZwokRsxXI90xRslQ,places/ChIJk8cA64pZwokRsxXI90xRslQ,Daily Provisions - Upper West Side,"375 Amsterdam Ave, New York, NY 10024, USA","375 Amsterdam Ave, New York",10024,40.782244,-73.9786351,4.3,607,PRICE_LEVEL_MODERATE,10,USD,20,USD,Restaurant,True,True,True,,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,,True,,False,True,False,True,False,,False,False,True,True,True
ChIJJWt4pCdawokRFcDubKrCgRE,places/ChIJJWt4pCdawokRFcDubKrCgRE,Jing Fong,"380 Amsterdam Ave, New York, NY 10013, USA","380 Amsterdam Ave, New York",10013,40.7828892,-73.9788567,4,3664,PRICE_LEVEL_MODERATE,20,USD,30,USD,Chinese Restaurant,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,False,,False,False,True,True,True
ChIJ6TgEvtlZwokRX2zEf6VZpO0,places/ChIJ6TgEvtlZwokRX2zEf6VZpO0,Chama Mama,"373 Amsterdam Ave, New York, NY 10024, USA","373 Amsterdam Ave, New York",10024,40.7821972,-73.9787434,4.6,759,PRICE_LEVEL_MODERATE,30,USD,50,USD,Restaurant,True,True,True,True,True,,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,True,False,True,False,False,True,True,True
ChIJ5YYLvYhYwokReZvaF93xmFw,places/ChIJ5YYLvYhYwokReZvaF93xmFw,Nice Matin,"201 W 79th St, New York, NY 10024, USA","201 W 79th St, New York",10024,40.783438,-73.97849149999999,4.4,1535,PRICE_LEVEL_EXPENSIVE,,,,,French Restaurant,True,True,True,True,True,True,True,True,True,True,True,,True,False,,True,True,True,True,,True,True,False,True,False,True,,,,,True,True,True
ChIJr6LJHIlYwokR1nUYpYgH7Uc,places/ChIJr6LJHIlYwokR1nUYpYgH7Uc,TESSA,"349 Amsterdam Ave, New York, NY 10024, USA","349 Amsterdam Ave, New York",10024,40.781437,-73.97921869999999,4.4,898,PRICE_LEVEL_EXPENSIVE,30,USD,50,USD,American Restaurant,True,,True,,True,,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,False,True,,,,False,True,True,True
ChIJoWVpv4hYwokRkfWb72Wa6nQ,places/ChIJoWVpv4hYwokRkfWb72Wa6nQ,Bagels & Co,"391 Amsterdam Ave, New York, NY 10024, USA","391 Amsterdam Ave, New York",10024,40.782844,-73.978213,4.3,885,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Bagel Shop,True,True,True,,,True,,,,,,,,,,,,True,,,,,,True,False,True,,,,False,True,,
ChIJuxMTB4lYwokRzfHnU2YRcsM,places/ChIJuxMTB4lYwokRzfHnU2YRcsM,Amsterdam Ale House,"340 Amsterdam Ave, New York, NY 10024, USA","340 Amsterdam Ave, New York",10024,40.781423499999995,-73.9799412,4.3,1303,PRICE_LEVEL_MODERATE,,,,,Bar & Grill,True,True,True,,True,,True,True,True,True,,True,True,False,True,True,True,True,True,,True,True,True,True,False,True,False,,False,False,True,True,True
ChIJgw4RkYhYwokRhBFpraTWNwM,places/ChIJgw4RkYhYwokRhBFpraTWNwM,Blondies Sports,"212 W 79th St, New York, NY 10024, USA","212 W 79th St, New York",10024,40.7832617,-73.9791073,4.3,749,PRICE_LEVEL_MODERATE,20,USD,30,USD,Bar,True,True,True,,True,,,,True,True,,,False,,,True,,,False,False,True,True,True,True,False,True,,,False,False,False,True,False
ChIJS4_amZhZwokRI32P3NwpsRU,places/ChIJS4_amZhZwokRI32P3NwpsRU,Tacombi,"377 Amsterdam Ave, New York, NY 10024, USA","377 Amsterdam Ave, New York",10024,40.7826105,-73.9784446,4.3,1143,PRICE_LEVEL_MODERATE,20,USD,30,USD,Mexican Restaurant,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,,,True,,True,True,False,True,False,True,,,False,,True,True,True
ChIJtTa-AolYwokRUKSixrDvBaQ,places/ChIJtTa-AolYwokRUKSixrDvBaQ,Chirping Chicken,"355 Amsterdam Ave, New York, NY 10024, USA","355 Amsterdam Ave, New York",10024,40.7816562,-73.97920309999999,4.3,1461,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,True,,False,False,True,True,False,False,True,,True,False,True,False,True,True,True,False,True,True,False,,False,True,,,False,False,True,True,True
ChIJz_BNjohYwokRjo68GTMP6zY,places/ChIJz_BNjohYwokRjo68GTMP6zY,Irving Farm New York,"224 W 79th St, New York, NY 10024, USA","224 W 79th St, New York",10024,40.783437899999996,-73.9794628,4.2,956,PRICE_LEVEL_MODERATE,1,USD,10,USD,Coffee Shop,True,False,True,,False,True,True,True,False,False,True,True,True,False,False,False,True,True,True,False,True,False,False,True,False,True,,,False,False,False,False,False
ChIJRf0k0Y5YwokR7hh2IBTl3LY,places/ChIJRf0k0Y5YwokR7hh2IBTl3LY,Sushi of Gari UWS (Gari Columbus),"370 Columbus Ave, New York, NY 10024, USA","370 Columbus Ave, New York",10024,40.7811711,-73.97633979999999,4.5,343,PRICE_LEVEL_VERY_EXPENSIVE,100,USD,,,Sushi Restaurant,True,True,True,False,True,False,,True,True,True,False,False,True,False,False,,True,False,False,False,True,,False,True,False,False,,,,False,True,True,True
ChIJga9juohYwokRPT-8DDa1HFQ,places/ChIJga9juohYwokRPT-8DDa1HFQ,Saba's Pizza,"403 Amsterdam Ave, New York, NY 10024, USA","403 Amsterdam Ave, New York",10024,40.783256,-73.9779496,4.2,546,PRICE_LEVEL_EXPENSIVE,1,USD,10,USD,Pizza Restaurant,True,True,True,,False,,True,True,False,False,,True,True,False,,False,,False,True,,False,False,False,True,False,True,,,False,False,True,,
ChIJxZmzO7hZwokRx2fls4uU4YU,places/ChIJxZmzO7hZwokRx2fls4uU4YU,Semma,"60 Greenwich Ave, New York, NY 10011, USA","60 Greenwich Ave, New York",10011,40.7360304,-74.0005639,4.2,1180,PRICE_LEVEL_MODERATE,50,USD,100,USD,Indian Restaurant,False,False,True,False,True,False,True,True,True,True,,True,True,False,False,True,True,True,False,,True,True,False,True,False,True,,,,False,,,
ChIJ1Y0Fz5VZwokRia-gnWy02iE,places/ChIJ1Y0Fz5VZwokRia-gnWy02iE,Village Vanguard,"178 7th Ave S, New York, NY 10014, USA","178 7th Ave S, New York",10014,40.7360334,-74.0016548,4.6,1810,PRICE_LEVEL_MODERATE,,,,,Bar,False,False,True,,True,,,,True,True,,,False,True,,True,,,False,False,True,True,,True,False,,False,,False,False,False,,
ChIJuwgQBM9ZwokR_tL0uQ1wTTU,places/ChIJuwgQBM9ZwokR_tL0uQ1wTTU,Roey's,"1 Perry St, New York, NY 10014, USA","1 Perry St, New York",10014,40.7359857,-74.00098919999999,4.4,573,PRICE_LEVEL_MODERATE,30,USD,50,USD,Italian Restaurant,True,True,True,,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,,True,True,False,True,False,True,,,,False,True,True,True
ChIJ-7AOKpRZwokRMq0XnG_eehU,places/ChIJ-7AOKpRZwokRMq0XnG_eehU,4 Charles Prime Rib,"4 Charles St, New York, NY 10014, USA","4 Charles St, New York",10014,40.7351398,-74.0006547,4.7,938,PRICE_LEVEL_EXPENSIVE,100,USD,,,Steak House,True,,True,False,True,False,False,True,True,True,True,,False,False,False,True,True,True,False,False,True,,False,,False,,False,,False,False,False,,
ChIJdf5qUZdZwokR7qTnm9AVu4A,places/ChIJdf5qUZdZwokR7qTnm9AVu4A,American Bar - New York,"33 Greenwich Ave, New York, NY 10014, USA","33 Greenwich Ave, New York",10014,40.735064699999995,-74.0003959,4.1,250,PRICE_LEVEL_MODERATE,50,USD,100,USD,Restaurant,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,,,,False,True,True,True
ChIJoQfrWUBZwokRA9HpTjo8srM,places/ChIJoQfrWUBZwokRA9HpTjo8srM,L'Antica Pizzeria Da Michele NYC,"2 Bank St, New York, NY 10014, USA","2 Bank St, New York",10014,40.7370953,-74.0015636,4.5,674,PRICE_LEVEL_MODERATE,30,USD,50,USD,Italian Restaurant,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,True,False,,False,True,True,True,True
ChIJ_UahM5RZwokRBtHbK9TH_z0,places/ChIJ_UahM5RZwokRBtHbK9TH_z0,Morandi,"211 Waverly Pl, New York, NY 10014, USA","211 Waverly Pl, New York",10014,40.735316999999995,-74.00142819999999,4.3,1446,PRICE_LEVEL_MODERATE,50,USD,100,USD,Italian Restaurant,True,True,True,,True,True,True,True,True,True,True,True,True,False,False,True,True,True,,,True,True,False,True,False,True,,True,False,,True,True,True
ChIJ-wdgG0hZwokRCMFcDSA7EX4,places/ChIJ-wdgG0hZwokRCMFcDSA7EX4,Fellini Cucina,"174 7th Ave S, New York, NY 10014, USA","174 7th Ave S, New York",10014,40.7359025,-74.0017136,4.3,398,PRICE_LEVEL_MODERATE,1,USD,10,USD,Italian Restaurant,True,False,True,,True,True,True,True,,True,True,,True,False,False,True,True,True,,,,,False,,False,,,,False,False,True,,
ChIJx1MclZVZwokRu0fU1UfDoJE,places/ChIJx1MclZVZwokRu0fU1UfDoJE,Waverly Inn,"16 Bank St, New York, NY 10014, USA","16 Bank St, New York",10014,40.736944199999996,-74.0022445,4.3,805,PRICE_LEVEL_VERY_EXPENSIVE,100,USD,,,American Restaurant,True,False,True,False,True,False,,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,False,True,,,,False,True,True,True
ChIJV0TGh5ZZwokRTnR6PxgjIYc,places/ChIJV0TGh5ZZwokRTnR6PxgjIYc,Mah-Ze-Dahr Bakery,"28 Greenwich Ave, New York, NY 10011, USA","28 Greenwich Ave, New York",10011,40.735039,-74.0000184,4.6,877,PRICE_LEVEL_MODERATE,1,USD,10,USD,Bakery,True,True,True,,,True,,,,,,,,,,,,True,,,False,,,True,False,True,,,,False,True,,True
ChIJq5wBWuBZwokR0IRl9hHfJzs,places/ChIJq5wBWuBZwokR0IRl9hHfJzs,Sogno Toscano Market & Wine Bar,"17 Perry St, New York, NY 10014, USA","17 Perry St, New York",10014,40.73587380000001,-74.0019207,4.8,1005,PRICE_LEVEL_MODERATE,,,,,Restaurant,True,True,True,,True,True,True,True,True,True,True,,True,False,False,True,True,True,,,True,,False,True,False,True,True,,,False,,,
ChIJcySsKpRZwokR91uvLuvvV04,places/ChIJcySsKpRZwokR91uvLuvvV04,"Wogies Bar & Grill , West Village","39 Greenwich Ave, New York, NY 10014, USA","39 Greenwich Ave, New York",10014,40.735382699999995,-74.0005877,4.2,526,PRICE_LEVEL_MODERATE,,,,,Bar & Grill,True,True,True,,True,False,True,True,True,True,,False,True,False,False,True,True,False,True,False,True,True,True,True,False,True,,,False,,True,,True
ChIJDRP5JJZZwokR67scSsTR4jY,places/ChIJDRP5JJZZwokR67scSsTR4jY,Alice,"126 W 13th St, New York, NY 10011, USA","126 W 13th St, New York",10011,40.7371073,-73.9986308,4.4,583,PRICE_LEVEL_EXPENSIVE,50,USD,100,USD,Italian Restaurant,True,False,True,True,True,,,True,True,True,,True,True,True,False,True,True,True,True,,True,True,False,True,False,True,,,,False,True,True,True
ChIJh5JRmvpZwokRyZ5n5tEphdE,places/ChIJh5JRmvpZwokRyZ5n5tEphdE,Starbucks Reserve,"1 7th Ave, New York, NY 10011, USA","1 7th Ave, New York",10011,40.736639,-74.0007937,4,616,PRICE_LEVEL_MODERATE,1,USD,10,USD,Coffee Shop,True,True,True,,False,True,True,False,False,False,True,False,False,False,False,False,True,True,True,,True,True,False,True,False,True,,,False,,True,True,True
ChIJs9RDeJZZwokRGrSKFEVs4o0,places/ChIJs9RDeJZZwokRGrSKFEVs4o0,Fiddlesticks Pub,"56 Greenwich Ave, New York, NY 10011, USA","56 Greenwich Ave, New York",10011,40.735879,-74.00046499999999,4,786,PRICE_LEVEL_MODERATE,,,,,Pub,True,True,True,False,True,True,True,True,True,True,True,False,True,,False,True,True,True,False,False,True,True,True,True,False,True,,,False,,True,,True
ChIJgWJgzvxZwokRRl5PUZti1cc,places/ChIJgWJgzvxZwokRRl5PUZti1cc,Sushiro the Handroll bar,"168 7th Ave S, New York, NY 10014, USA","168 7th Ave S, New York",10014,40.7355461,-74.0019451,4.9,245,,50,USD,100,USD,Sushi Restaurant,True,True,True,True,True,,True,True,True,True,,True,,False,True,True,True,,False,True,True,,False,True,False,False,,,,False,True,True,True
ChIJW_42IpZZwokRIUPgfzLhxCg,places/ChIJW_42IpZZwokRIUPgfzLhxCg,Sotto 13,"140 W 13th St, New York, NY 10011, USA","140 W 13th St, New York",10011,40.7372589,-73.999146,4.5,1116,PRICE_LEVEL_MODERATE,50,USD,100,USD,Italian Restaurant,True,True,True,False,True,,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,False,False,False,False,,,,False,,True,
ChIJW4W8_iJfwokRynCox44Xy4w,places/ChIJW4W8_iJfwokRynCox44Xy4w,BentOn,"37-39 Crescent St, Long Island City, NY 11101, USA","37-39 Crescent St, Long Island City",11101,40.755919899999995,-73.935454,5,4,,,,,,Japanese Restaurant,,True,True,,,,True,True,,,,,,False,,,,,,,,,False,True,False,True,,,False,False,,,
ChIJzSg5PwBfwokRyPHb8Nw9yYo,places/ChIJzSg5PwBfwokRyPHb8Nw9yYo,Levante,"37-21 24th St, Long Island City, NY 11101, USA","37-21 24th St, Long Island City",11101,40.7566904,-73.9356195,,,,,,,,Italian Restaurant,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJhwDmr2FfwokRWCha25tHSLU,places/ChIJhwDmr2FfwokRWCha25tHSLU,Baraka deli,"25-08 37th Ave, Long Island City, NY 11101, USA","25-08 37th Ave, Long Island City",11101,40.756633099999995,-73.9344485,5,1,,,,,,Restaurant,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ__9PK-FbwokRyrqsQniZMpg,places/ChIJ__9PK-FbwokRyrqsQniZMpg,Pizza Time,"272 Rodney St, Brooklyn, NY 11211, USA","272 Rodney St, Brooklyn",11211,40.7068569,-73.95623370000001,,,,,,,,Restaurant,True,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ0e4UaTxbwokRqp1A2PRwlkg,places/ChIJ0e4UaTxbwokRqp1A2PRwlkg,Mad For Chicken Brooklyn Heights,"80 Montague St, Brooklyn, NY 11201, USA","80 Montague St, Brooklyn",11201,40.695182599999995,-73.99625069999999,4.3,92,PRICE_LEVEL_MODERATE,20,USD,30,USD,Restaurant,True,True,True,True,,,True,True,True,True,,True,False,False,,True,True,True,True,,True,,,True,False,True,,,,False,True,True,
ChIJdUKPCPlYwokROSwns3X63jI,places/ChIJdUKPCPlYwokROSwns3X63jI,The Halal Guys,"307 E 14th St, New York, NY 10003, USA","307 E 14th St, New York",10003,40.732355999999996,-73.9843918,4.2,3594,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,True,True,False,False,True,True,,,False,True,False,False,False,,True,False,True,False,False,True,False,True,False,True,,,,False,,False,False
ChIJbYO6inVZwokRdJFKZFGP_l8,places/ChIJbYO6inVZwokRdJFKZFGP_l8,O'Hanlon's,"349 E 14th St, New York, NY 10003, USA","349 E 14th St, New York",10003,40.7316636,-73.9829316,4.5,572,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Pub,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,True,False,,False,False,False,,False
ChIJQTZ0-Z1ZwokRhl9v1FaVF0A,places/ChIJQTZ0-Z1ZwokRhl9v1FaVF0A,Hearth,"403 E 12th St, New York, NY 10009, USA","403 E 12th St, New York",10009,40.7300263,-73.9831883,4.4,914,PRICE_LEVEL_MODERATE,50,USD,100,USD,Fine Dining Restaurant,True,True,True,,True,True,True,True,True,True,True,True,True,,False,True,True,True,False,False,True,True,False,True,False,True,,,False,False,True,True,True
ChIJiRyw_Z1ZwokRJoGTZBGAwHY,places/ChIJiRyw_Z1ZwokRJoGTZBGAwHY,Sao Mai,"203 1st Ave., New York, NY 10003, USA","203 1st Ave., New York",10003,40.7303656,-73.98350909999999,4.6,816,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Vietnamese Restaurant,True,False,True,,True,False,True,True,True,True,False,True,True,False,False,False,,True,True,False,True,True,False,True,False,True,,,False,False,,,
ChIJ41w8_p1ZwokRQCjZ9Jc9jY0,places/ChIJ41w8_p1ZwokRQCjZ9Jc9jY0,Balade,"208 1st Ave., New York, NY 10009, USA","208 1st Ave., New York",10009,40.730264,-73.9830324,4.4,1221,PRICE_LEVEL_MODERATE,30,USD,50,USD,Lebanese Restaurant,True,True,True,True,True,,True,True,True,True,True,True,True,False,False,True,True,True,,False,True,True,False,True,False,True,,True,False,False,True,True,True
ChIJZ6SPJrFZwokRwUTV4IasNdE,places/ChIJZ6SPJrFZwokRwUTV4IasNdE,Salma,"351 E 12th St, New York, NY 10003, USA","351 E 12th St, New York",10003,40.730246099999995,-73.9838212,4.7,702,PRICE_LEVEL_MODERATE,20,USD,30,USD,Lebanese Restaurant,True,True,True,True,True,True,True,True,,True,True,True,True,False,False,,True,True,True,,True,True,False,True,False,True,,,,False,,,
ChIJQfYrEfNZwokRFPKHZM6aH4w,places/ChIJQfYrEfNZwokRFPKHZM6aH4w,Naks,"201 1st Ave., New York, NY 10003, USA","201 1st Ave., New York",10003,40.7303138,-73.98362999999999,4.8,374,,50,USD,100,USD,Restaurant,True,,True,,True,,True,True,True,True,True,,False,False,False,True,True,,,,True,True,False,,False,,,,,,True,,True
ChIJEWDhF55ZwokRx4atQITM9VU,places/ChIJEWDhF55ZwokRx4atQITM9VU,Artichoke Basille's Pizza,"321 E 14th St, New York, NY 10003, USA","321 E 14th St, New York",10003,40.7321667,-73.9838333,4.3,3036,PRICE_LEVEL_MODERATE,1,USD,10,USD,Pizza Restaurant,True,True,True,,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,,False,True,False,True,False,True,False,False,,,False
ChIJQ8Vt465ZwokRJ7_fjvOMLA0,places/ChIJQ8Vt465ZwokRJ7_fjvOMLA0,The Onion Tree Pizza Co.,"214 1st Ave., New York, NY 10009, USA","214 1st Ave., New York",10009,40.7304761,-73.9829575,4.6,251,PRICE_LEVEL_MODERATE,30,USD,50,USD,Restaurant,True,True,True,True,True,,True,True,True,True,True,True,,False,,True,True,True,True,False,True,,,,False,,,True,,False,True,True,True
ChIJI-B3_8FZwokR8zdG-UWfmrk,places/ChIJI-B3_8FZwokR8zdG-UWfmrk,Appas Pizza,"210 1st Ave., New York, NY 10009, USA","210 1st Ave., New York",10009,40.730337899999995,-73.98298489999999,4.7,362,PRICE_LEVEL_INEXPENSIVE,20,USD,30,USD,Korean Restaurant,True,True,True,True,True,,True,True,True,True,,,,False,False,True,True,True,True,,True,True,False,,False,,,,False,False,,,True
ChIJh2uEVStZwokRVZkxdrM4OSE,places/ChIJh2uEVStZwokRVZkxdrM4OSE,Panda Express,"237 1st Ave., New York, NY 10003, USA","237 1st Ave., New York",10003,40.731257899999996,-73.98298,3.8,101,,10,USD,20,USD,Chinese Restaurant,True,True,True,,False,,True,True,False,False,,,False,False,True,False,,False,True,,True,,False,,False,,,,False,False,True,,
ChIJZ1fMFZ5ZwokRkYrV85CZorY,places/ChIJZ1fMFZ5ZwokRkYrV85CZorY,Nowhere,"322 E 14th St, New York, NY 10003, USA","322 E 14th St, New York",10003,40.7317696,-73.9841161,3.8,193,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Bar,False,False,True,False,False,,,,True,True,,,False,False,,True,,False,False,,True,True,False,True,False,True,,,False,False,True,,
ChIJz_7QUINZwokRbbGCYBHrwcM,places/ChIJz_7QUINZwokRbbGCYBHrwcM,Pila de Boba,"328 E 14th St, New York, NY 10003, USA","328 E 14th St, New York",10003,40.7316199,-73.9838982,4,260,PRICE_LEVEL_INEXPENSIVE,,,,,Tea House,True,True,True,False,,,,,,,,,,False,,,,True,,,,,,,,,,,,False,,,
ChIJhXfp8HVZwokRKCGfuDsTj9Y,places/ChIJhXfp8HVZwokRKCGfuDsTj9Y,Taverna East Village,"228 1st Ave., New York, NY 10009, USA","228 1st Ave., New York",10009,40.730975,-73.9824972,4.5,1128,PRICE_LEVEL_MODERATE,30,USD,50,USD,Greek Restaurant,True,True,True,,True,,True,True,True,True,True,True,False,False,False,True,True,True,,,True,,,True,False,True,,,,,True,,
ChIJ-dinwDZZwokR_PTK0UPn-9E,places/ChIJ-dinwDZZwokR_PTK0UPn-9E,J's Kitchen New York,"261 1st Ave., New York, NY 10003, USA","261 1st Ave., New York",10003,40.732299,-73.982246,4.4,181,PRICE_LEVEL_MODERATE,20,USD,30,USD,Japanese Restaurant,True,True,True,True,True,,True,True,False,False,,,,False,,False,,False,True,,False,,False,True,False,True,,,False,False,,,
ChIJXX9hUQxZwokRXlD5SzkLYz0,places/ChIJXX9hUQxZwokRXlD5SzkLYz0,Veeray da Dhaba,"222 1st Ave., New York, NY 10009, USA","222 1st Ave., New York",10009,40.730831099999996,-73.9827126,4.6,379,PRICE_LEVEL_MODERATE,,,,,Indian Restaurant,True,True,True,,True,,True,True,True,True,,True,False,False,False,,True,,True,,True,True,False,True,False,True,,,,False,,,True
ChIJ5f-M_3VZwokRDNa3nQrWwf8,places/ChIJ5f-M_3VZwokRDNa3nQrWwf8,Tallgrass Burger,"214 1st Ave., New York, NY 10009, USA","214 1st Ave., New York",10009,40.7304761,-73.9829575,4.5,930,PRICE_LEVEL_MODERATE,10,USD,20,USD,Hamburger Restaurant,True,True,True,,False,False,True,True,False,,,True,False,False,False,,,False,True,,True,True,,True,False,True,,,False,,True,,True
ChIJdXldinVZwokReRzymHV8p3U,places/ChIJdXldinVZwokReRzymHV8p3U,Kati Thai Cuisine,"347 E 14th St, New York, NY 10003, USA","347 E 14th St, New York",10003,40.7317463,-73.9829484,4.8,753,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Thai Restaurant,True,True,True,True,True,,True,True,True,True,,True,,False,False,True,True,True,True,False,True,True,False,True,False,True,,True,False,,True,,True
ChIJcWEq7nVZwokRrXlk25LRFU4,places/ChIJcWEq7nVZwokRrXlk25LRFU4,McDonald's,"404 E 14th St, New York, NY 10009, USA","Immaculate Conception Church, 404 E 14th St, New York",10009,40.731013999999995,-73.982277,3.5,1135,PRICE_LEVEL_INEXPENSIVE,1,USD,10,USD,Fast Food Restaurant,True,True,True,,,True,True,True,False,False,,,,,True,,True,True,,False,,True,,True,False,True,,True,,False,True,True,True
ChIJGd3ajuH1wokR_cYkhuxNa6I,places/ChIJGd3ajuH1wokR_cYkhuxNa6I,Lechonera La Isla,"254 E 125th St, New York, NY 10035, USA","254 E 125th St, New York",10035,40.802787699999996,-73.9341159,4.4,296,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,American Restaurant,True,True,True,,False,,True,True,False,False,,False,False,False,False,False,True,True,True,False,False,,False,True,False,True,,,,False,,,
